coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
231743,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-01T23:30:54Z,17Marquezsr,
231745,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-24T23:51:44Z,frankie98,"further evaluation needed"
231747,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-13T08:36:20Z,kdpearso,
231750,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-18T10:49:42Z,heleonar,"Fruit presence requires physical examination."
231751,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-05T14:12:13Z,heleonar,
231753,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-05T14:08:31Z,heleonar,
231758,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-19T01:13:45Z,frankie98,
231782,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T18:07:39Z,heleonar,
231796,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T17:07:39Z,heleonar,
231801,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-06-06T21:17:59Z,heleonar,
231810,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T17:41:38Z,heleonar,"Fruit presence requires physical examination."
231816,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T01:38:59Z,frankie98,
231819,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T16:40:42Z,heleonar,
231823,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-05T13:33:13Z,heleonar,
231826,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-22T14:33:40Z,heleonar,
231830,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-19T01:05:16Z,frankie98,
231835,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-03T19:48:08Z,heleonar,
231836,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-13T12:16:00Z,heleonar,
231837,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-23T17:55:25Z,heleonar,
231838,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-05T15:53:13Z,heleonar,
231840,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-13T16:54:16Z,frankie98,
231850,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-09-30T19:20:12Z,heleonar,
231851,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-30T16:17:16Z,heleonar,"Fruit presence requires physical examination."
231852,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-04-23T17:52:21Z,heleonar,
231858,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-05T16:03:44Z,heleonar,
231860,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-26T02:03:52Z,frankie98,
231866,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T20:13:08Z,heleonar,
231874,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-04-15T14:18:44Z,heleonar,
231875,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-04T21:50:28Z,heleonar,"Fruit presence requires physical examination."
231879,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-23T17:58:26Z,heleonar,
231880,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-30T14:19:29Z,heleonar,
231886,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T17:09:38Z,heleonar,"Fruit presence requires physical examination."
231889,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-07-26T15:07:27Z,heleonar,
231890,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-26T14:57:33Z,heleonar,"Unopen flowers require physical examination."
231891,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T17:15:04Z,heleonar,
231895,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2020-06-16T20:27:53Z,heleonar,
231900,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-11T19:50:32Z,frankie98,
231905,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-19T14:23:58Z,heleonar,
231912,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-08-20T17:04:27Z,heleonar,"Fruit presence requires physical examination."
231917,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-19T17:28:06Z,heleonar,
231919,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-11T19:48:29Z,frankie98,
231924,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-05T15:51:21Z,heleonar,
231926,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T16:37:04Z,heleonar,
231931,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-24T16:36:00Z,heleonar,
231932,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-21T00:25:24Z,frankie98,
231933,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-12T13:51:53Z,heleonar,
231939,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-13T12:04:16Z,heleonar,
231948,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-07-13T12:14:17Z,heleonar,
231954,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-09-30T17:06:30Z,heleonar,
229660,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-07T00:19:12Z,heleonar,
229675,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-09T11:40:39Z,heleonar,
229683,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-21T20:35:06Z,heleonar,
229688,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-30T13:08:42Z,heleonar,
229689,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T14:08:44Z,heleonar,
229690,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T14:25:52Z,heleonar,
229691,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T14:33:16Z,heleonar,
229694,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-26T21:30:17Z,heleonar,
229731,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-21T00:59:26Z,heleonar,
229732,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-22T18:42:28Z,heleonar,
229735,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-24T16:33:31Z,heleonar,
229736,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-24T16:06:08Z,heleonar,
229739,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-24T01:48:25Z,heleonar,
229740,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-22T20:25:15Z,heleonar,
229741,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-22T19:08:08Z,heleonar,
229742,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-22T20:40:25Z,heleonar,
229744,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-27T16:59:07Z,heleonar,
229783,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
229784,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
229785,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
229786,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-27T12:49:02Z,heleonar,
229789,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-27T13:15:11Z,heleonar,
229790,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T13:15:28Z,heleonar,
229810,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T14:58:35Z,heleonar,
229811,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T15:11:11Z,heleonar,
229812,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-14T18:26:58Z,heleonar,
229815,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T20:46:39Z,heleonar,
229816,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T20:58:20Z,heleonar,
229821,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T00:49:45Z,heleonar,
229822,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T13:50:05Z,heleonar,
229823,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T13:44:06Z,heleonar,
229824,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-19T01:04:12Z,heleonar,
229825,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T13:59:41Z,heleonar,
229826,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-19T14:04:38Z,heleonar,
229843,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T17:59:02Z,frankie98,
229844,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-18T23:23:27Z,frankie98,
229846,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-19T00:16:05Z,frankie98,
229848,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T15:45:26Z,heleonar,
229849,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-19T23:40:34Z,frankie98,
229856,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-23T17:20:15Z,heleonar,
229857,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-26T01:23:18Z,frankie98,
229859,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-23T17:31:08Z,heleonar,
229861,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-25T20:01:41Z,heleonar,
229863,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-25T20:33:21Z,heleonar,
229914,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T23:45:16Z,heleonar,
229915,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-21T00:41:07Z,heleonar,
229916,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-21T00:17:58Z,heleonar,
229918,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T11:45:35Z,heleonar,
229919,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T16:46:47Z,heleonar,
229920,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T16:38:59Z,heleonar,
229921,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T17:02:31Z,heleonar,
229922,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T18:22:38Z,heleonar,
229923,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-02T12:36:36Z,heleonar,
229924,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T13:00:46Z,heleonar,
229925,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-02T18:31:08Z,heleonar,
229927,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-03T18:45:45Z,heleonar,
229928,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-03T18:48:49Z,heleonar,
229931,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-03T00:51:11Z,heleonar,
229932,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-30T14:44:45Z,heleonar,
229935,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-06T20:43:32Z,heleonar,
229936,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-04T14:08:28Z,heleonar,
229937,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-04T14:20:46Z,heleonar,
229938,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-03T23:46:05Z,heleonar,
229940,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-13T16:10:34Z,heleonar,
229941,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T15:20:45Z,heleonar,
229942,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T15:30:31Z,heleonar,
229943,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T15:27:49Z,heleonar,
229944,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T16:07:16Z,heleonar,
229945,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-06T21:31:16Z,heleonar,
229948,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T14:50:41Z,heleonar,
229962,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-24T02:09:40Z,heleonar,
230014,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2021-02-09T19:42:29Z,emmasusman,
230017,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-13T17:11:56Z,A.Edmondson,
230020,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-10T17:07:43Z,heleonar,"Unopened flower presence unknown."
230024,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-10T13:45:56Z,heleonar,
230031,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-26T15:14:45Z,heleonar,
230035,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-19T17:30:41Z,heleonar,
230036,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-19T17:16:55Z,heleonar,
230037,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-19T17:13:10Z,heleonar,
230038,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-12T14:53:19Z,heleonar,
230039,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T20:49:02Z,heleonar,
230042,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-07-05T17:39:58Z,heleonar,
230070,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-13T15:08:55Z,heleonar,
230074,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-23T14:11:39Z,heleonar,
230076,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-23T14:25:35Z,heleonar,
230077,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-26T14:16:10Z,heleonar,
230092,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-20T10:57:40Z,heleonar,
230094,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T16:18:41Z,heleonar,
230095,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T16:39:09Z,heleonar,
230097,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T16:25:18Z,heleonar,
230114,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-08-30T16:46:07Z,heleonar,
230115,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-09-30T17:27:43Z,heleonar,
230120,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-09-30T17:12:53Z,heleonar,
230126,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-21T00:34:42Z,heleonar,
230174,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-09-30T19:38:59Z,heleonar,
230278,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-24T14:35:19Z,heleonar,"Unopen flowers require physical examination."
230297,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-08-30T16:42:52Z,heleonar,
230309,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2021-02-09T19:43:58Z,emmasusman,
230319,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-15T23:39:55Z,frankie98,
230323,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-25T20:37:36Z,heleonar,
230324,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-25T20:42:19Z,heleonar,
230327,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-03-05T15:53:57Z,heleonar,
230333,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T18:32:01Z,frankie98,
230345,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T00:56:47Z,heleonar,
230346,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T00:53:15Z,heleonar,
230349,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-16T16:07:36Z,heleonar,"Senesced flowers require physical examination."
230350,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T23:37:33Z,heleonar,
230351,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T22:54:33Z,heleonar,
230352,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-18T10:55:27Z,kdpearso,
230354,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T00:36:22Z,heleonar,
230355,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T22:12:27Z,heleonar,"Unopened flowers require physical examination."
230356,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T22:34:30Z,heleonar,
230357,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-19T13:51:17Z,heleonar,
230358,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-19T22:40:20Z,heleonar,
230439,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-10T14:42:34Z,heleonar,
230440,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-20T14:47:24Z,heleonar,
230444,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:38Z,kdpearso,
230451,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-10T09:22:13Z,kdpearso,
230452,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-02-20T14:39:43Z,heleonar,
230507,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-05-07T12:09:14Z,heleonar,"Physical examination of envelope contents required."
230535,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T22:13:12Z,frankie98,
230540,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-03-05T15:44:22Z,heleonar,
230541,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-11T18:24:59Z,frankie98,
230545,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-19T00:12:57Z,frankie98,
230546,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-17T14:39:27Z,heleonar,
230549,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-17T15:41:52Z,heleonar,
230556,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-17T16:20:43Z,heleonar,
230557,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T14:25:49Z,heleonar,
230558,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-17T13:59:08Z,heleonar,
230561,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-25T20:03:24Z,heleonar,
230562,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-04-25T20:26:43Z,heleonar,
230609,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2021-02-09T19:42:15Z,emmasusman,
230613,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-10T17:13:00Z,heleonar,
230617,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-04-10T17:10:46Z,heleonar,
230631,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-13T15:12:49Z,heleonar,
230635,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-23T14:23:38Z,heleonar,
230636,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-23T14:21:19Z,heleonar,
230654,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-30T14:33:59Z,heleonar,
230655,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-03T00:23:58Z,heleonar,
230658,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-06-06T20:58:28Z,heleonar,
230660,Fruit,,present,http://purl.obolibrary.org/obo/PPO_0002044,,2020-06-13T15:56:33Z,heleonar,
230662,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-30T15:02:56Z,heleonar,
230663,Fruit,,absent,http://purl.obolibrary.org/obo/PPO_0002641,,2020-05-31T02:27:44Z,heleonar,
